TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,BMI,Fat,TotalActiveMinutes,ActivityRatio,VeryActiveRatio,SedentaryPercentage,ActivitySleepRatio,StepsPerActiveMinute,CaloriesPerStep
13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650,1.0,237.0,382.0,62.5,24.3899993896484,23.5,289,0.29580348004094165,0.1482758620689655,0.47708333333333336,1.2142857142857142,45.648275862068964,0.12463176977113075
10414,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41,40,124,691,1501,1.0,383.0,626.0,62.5,24.3899993896484,23.5,205,0.22853957636566333,0.19902912621359223,0.4798611111111111,0.5338541666666666,50.55339805825243,0.1441190590494479
16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713,1760,1.0,230.0,384.0,62.5,24.3899993896484,23.5,343,0.32450331125827814,0.06976744186046512,0.4951388888888889,1.4848484848484849,48.02325581395349,0.10653108165365292
14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594,1710,1.0,292.0,500.0,62.5,24.3899993896484,23.5,346,0.36769394261424015,0.13544668587896252,0.4125,1.180887372013652,41.31123919308357,0.11928013392857142
13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852,1628,1.0,213.0,336.0,62.5,24.3899993896484,23.5,252,0.22805429864253393,0.05533596837944664,0.5916666666666667,1.1775700934579438,53.59288537549407,0.1200589970501475
12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618,1.0,318.0,480.0,62.5,24.3899993896484,23.5,280,0.29136316337148804,0.0498220640569395,0.4722222222222222,0.877742946708464,43.81494661921708,0.1314058312352798
11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676,1590,1.0,323.0,512.0,62.5,24.3899993896484,23.5,252,0.271259418729817,0.11462450592885376,0.46944444444444444,0.7777777777777778,46.15415019762846,0.136153450933379
11550,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0,86,208,703,1574,1.0,237.0,443.0,62.5,24.3899993896484,23.5,294,0.29458917835671344,0.0,0.48819444444444443,1.2352941176470589,39.152542372881356,0.1362652584191845
13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688,1633,2.0,259.0,456.0,62.5,24.3899993896484,23.5,296,0.300507614213198,0.030303030303030304,0.4777777777777778,1.1384615384615384,45.74074074074074,0.12019726188723687
14687,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8,122,151,1159,1667,1.0,433.0,463.0,62.5,24.3899993896484,23.5,281,0.19500346981263011,0.028368794326241134,0.8048611111111111,0.6474654377880185,52.08156028368794,0.11349400871459694
13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676,1630,1.0,312.0,452.0,62.5,24.3899993896484,23.5,312,0.3154701718907988,0.003194888178913738,0.46944444444444444,0.9968051118210862,41.763578274760384,0.12468446416277824
746,0.5,0.5,0.0,0.370000004768372,0.0,0.129999995231628,0.0,4,0,9,13,52,1.0,433.0,463.0,62.5,24.3899993896484,23.5,13,0.48148148148148145,0.2857142857142857,0.009027777777777777,0.029953917050691243,53.285714285714285,0.06961178045515395
8539,6.11999988555908,6.11999988555908,0.0,0.150000005960464,0.239999994635582,5.67999982833862,0.0,4,15,331,712,3654,1.0,501.0,541.0,62.5,24.3899993896484,23.5,350,0.3292568203198495,0.011396011396011397,0.49444444444444446,0.6972111553784861,24.327635327635328,0.4278688524590164
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1981.0
108,0.0799999982118607,0.0799999982118607,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,3,1437,2011,1.0,433.0,463.0,62.5,24.3899993896484,23.5,3,0.002081887578070784,0.0,0.9979166666666667,0.0069124423963133645,27.0,18.44954128440367
1882,1.35000002384186,1.35000002384186,0.0,0.209999993443489,0.360000014305115,0.769999980926514,0.0,36,18,87,1299,2951,1.0,433.0,463.0,62.5,24.3899993896484,23.5,141,0.09784871616932686,0.2535211267605634,0.9020833333333333,0.3248847926267281,13.253521126760564,1.5671800318640468
1982,1.41999995708466,1.41999995708466,0.0,0.449999988079071,0.370000004768372,0.589999973773956,0.0,65,21,55,1222,3051,1.0,77.0,77.0,62.5,24.3899993896484,23.5,141,0.10337243401759531,0.45774647887323944,0.8486111111111111,1.8076923076923077,13.95774647887324,1.5385779122541603
16,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,1438,1990,1.0,433.0,463.0,62.5,24.3899993896484,23.5,2,0.0013879250520471894,0.0,0.9986111111111111,0.004608294930875576,5.333333333333333,117.05882352941177
62,0.0399999991059303,0.0399999991059303,0.0,0.0,0.0,0.0399999991059303,0.0,0,0,2,1438,1995,1.0,433.0,463.0,62.5,24.3899993896484,23.5,2,0.0013879250520471894,0.0,0.9986111111111111,0.004608294930875576,20.666666666666668,31.666666666666668
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1980.0
475,0.340000003576279,0.340000003576279,0.0,0.0,0.0399999991059303,0.28999999165535,0.0,0,11,31,1350,2207,1.0,433.0,463.0,62.5,24.3899993896484,23.5,42,0.03015075376884422,0.0,0.9375,0.0967741935483871,11.046511627906977,4.63655462184874
4496,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,1.0,322.0,332.0,62.5,24.3899993896484,23.5,174,0.15466666666666667,0.0,0.6597222222222222,0.5386996904024768,25.69142857142857,0.6288636869023794
10252,7.34999990463257,7.34999990463257,0.0,0.670000016689301,1.03999996185303,5.57999992370605,0.0,13,46,346,531,3879,1.0,478.0,536.0,62.5,24.3899993896484,23.5,405,0.43223052294557096,0.03201970443349754,0.36875,0.8455114822546973,25.251231527093594,0.3783282941578075
11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,1.0,226.0,248.0,62.5,24.3899993896484,23.5,276,0.23134953897736799,0.1371841155234657,0.6361111111111111,1.2158590308370043,42.33935018050541,0.29235228919771505
4369,3.13000011444092,3.13000011444092,0.0,0.0,0.0,3.09999990463257,0.0099999997764825,0,0,177,855,2704,1.0,385.0,408.0,62.5,24.3899993896484,23.5,177,0.1713455953533398,0.0,0.59375,0.4585492227979275,24.54494382022472,0.6187643020594966
6132,4.40000009536743,4.40000009536743,0.0,0.0,0.0,3.57999992370605,0.0,0,0,184,1256,2975,1.0,433.0,463.0,62.5,24.3899993896484,23.5,184,0.12768910478834142,0.0,0.8722222222222222,0.423963133640553,33.14594594594595,0.48508071090820154
5862,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.15000009536743,0.0,0,0,263,775,3089,1.0,364.0,402.0,62.5,24.3899993896484,23.5,263,0.2531280076997113,0.0,0.5381944444444444,0.7205479452054795,22.204545454545453,0.5268633805219171
4556,3.26999998092651,3.26999998092651,0.0,0.200000002980232,0.119999997317791,2.94000005722046,0.0,3,5,173,1225,2785,1.0,433.0,463.0,62.5,24.3899993896484,23.5,181,0.12864250177683015,0.016483516483516484,0.8506944444444444,0.41705069124423966,25.032967032967033,0.6111476848804038
5546,3.98000001907349,3.98000001907349,0.0,0.0,0.0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,1.0,442.0,494.0,62.5,24.3899993896484,23.5,206,0.20998980632008155,0.0,0.5375,0.4650112866817156,26.792270531400966,0.5274923382008293
3689,2.65000009536743,2.65000009536743,0.0,0.109999999403954,0.170000001788139,2.32999992370605,0.0,2,8,134,1296,2645,1.0,433.0,463.0,62.5,24.3899993896484,23.5,144,0.09993060374739764,0.013793103448275862,0.9,0.3317972350230415,25.44137931034483,0.7168021680216802
590,0.419999986886978,0.419999986886978,0.0,0.0,0.0,0.409999996423721,0.0,0,0,21,721,1120,1.0,433.0,463.0,62.5,24.3899993896484,23.5,21,0.02826379542395693,0.0,0.5006944444444444,0.04838709677419355,26.818181818181817,1.895093062605753
5394,4.03000020980835,4.03000020980835,0.0,0.0,0.0,3.94000005722046,0.0,0,0,164,1276,2286,1.0,433.0,463.0,62.5,24.3899993896484,23.5,164,0.11380985426786953,0.0,0.8861111111111111,0.3778801843317972,32.69090909090909,0.423725671918443
5974,4.46999979019165,4.46999979019165,0.0,0.0,0.0,4.36999988555908,0.0,0,0,160,1280,2306,1.0,433.0,463.0,62.5,24.3899993896484,23.5,160,0.11103400416377515,0.0,0.8888888888888888,0.3686635944700461,37.1055900621118,0.38594142259414227
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1776.0
3984,2.95000004768372,2.95000004768372,0.0,0.209999993443489,0.259999990463257,2.44000005722046,0.0,3,6,88,873,1527,1.0,433.0,463.0,62.5,24.3899993896484,23.5,97,0.09989701338825953,0.030612244897959183,0.60625,0.22350230414746544,40.6530612244898,0.38318695106649936
7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,7753.0,0.2727624451895796
8204,5.5,5.5,0.0,0.529999971389771,0.589999973773956,1.30999994277954,0.0,8,15,96,1234,2135,1.0,433.0,463.0,62.5,24.3899993896484,23.5,119,0.0878877400295421,0.06666666666666667,0.8569444444444444,0.27419354838709675,68.36666666666666,0.26020719073735527
10210,6.88000011444092,6.88000011444092,0.0,0.109999999403954,0.330000013113022,6.44000005722046,0.0,1,9,339,589,2302,1.0,535.0,557.0,62.5,24.3899993896484,23.5,349,0.37167199148029817,0.002857142857142857,0.40902777777777777,0.6511194029850746,29.17142857142857,0.22544314954460876
5664,3.79999995231628,3.79999995231628,0.0,0.0,0.0,3.79999995231628,0.0,0,0,228,752,1985,1.0,465.0,491.0,62.5,24.3899993896484,23.5,228,0.2324159021406728,0.0,0.5222222222222223,0.4892703862660944,24.733624454148472,0.3503971756398941
4744,3.1800000667572,3.1800000667572,0.0,0.0,0.0,3.1800000667572,0.0,0,0,194,724,1884,1.0,506.0,522.0,62.5,24.3899993896484,23.5,194,0.21109902067464636,0.0,0.5027777777777778,0.3826429980276134,24.328205128205127,0.3970495258166491
29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0,0.0199999995529652,0.0,0,0,3,1363,1464,1.0,433.0,463.0,72.4000015258789,27.4500007629395,25.0,3,0.0021945866861741038,0.0,0.9465277777777777,0.0069124423963133645,7.25,48.8
2276,1.54999995231628,1.54999995231628,0.0,0.0700000002980232,0.330000013113022,1.12000000476837,0.0,1,9,58,824,1632,1.0,515.0,551.0,62.5,24.3899993896484,23.5,68,0.0761478163493841,0.014492753623188406,0.5722222222222222,0.13178294573643412,32.98550724637681,0.7167325428194994
8925,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.98999977111816,0.0,0,0,311,604,2200,2.0,461.0,498.0,62.5,24.3899993896484,23.5,311,0.3395196506550218,0.0,0.41944444444444445,0.6731601731601732,28.60576923076923,0.24647098364328926
8954,6.01000022888184,6.01000022888184,0.0,0.0,0.680000007152557,5.30999994277954,0.0,0,18,306,671,2220,1.0,523.0,543.0,62.5,24.3899993896484,23.5,324,0.3253012048192771,0.0,0.46597222222222223,0.6183206106870229,27.55076923076923,0.24790619765494137
3702,2.48000001907349,2.48000001907349,0.0,0.0,0.0,0.349999994039536,0.0,0,0,34,1265,1792,1.0,59.0,65.0,62.5,24.3899993896484,23.5,34,0.026153846153846153,0.0,0.8784722222222222,0.5666666666666667,105.77142857142857,0.4839319470699433
4500,3.01999998092651,3.01999998092651,0.0,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1,19,176,709,1886,1.0,533.0,550.0,62.5,24.3899993896484,23.5,196,0.2163355408388521,0.005076142131979695,0.49236111111111114,0.36704119850187267,22.84263959390863,0.4190179960008887
4935,3.30999994277954,3.30999994277954,0.0,0.0,0.0,3.30999994277954,0.0,0,0,233,546,1945,1.0,692.0,722.0,62.5,24.3899993896484,23.5,233,0.2987179487179487,0.0,0.37916666666666665,0.3362193362193362,21.08974358974359,0.39404376012965964
4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880,1.0,467.0,501.0,62.5,24.3899993896484,23.5,197,0.22134831460674156,0.005050505050505051,0.48055555555555557,0.42094017094017094,20.61111111111111,0.46055854973052424
9259,6.21000003814697,6.21000003814697,0.0,0.0,0.280000001192093,5.92999982833862,0.0,0,8,390,544,2314,1.0,488.0,506.0,62.5,24.3899993896484,23.5,398,0.4220572640509014,0.0,0.37777777777777777,0.8139059304703476,23.205513784461154,0.24989200863930885
9899,6.6399998664856,6.6399998664856,0.0,0.569999992847443,0.920000016689301,5.15000009536743,0.0,8,21,288,649,2236,1.0,505.0,516.0,62.5,24.3899993896484,23.5,317,0.327817993795243,0.025157232704402517,0.45069444444444445,0.6264822134387352,31.128930817610062,0.22585858585858587
10780,7.23000001907349,7.23000001907349,0.0,0.409999996423721,1.91999995708466,4.90999984741211,0.0,6,47,300,680,2324,1.0,286.0,307.0,62.5,24.3899993896484,23.5,353,0.3413926499032882,0.01694915254237288,0.4722222222222222,1.2299651567944252,30.451977401129945,0.2155644188850756
10817,7.28000020980835,7.28000020980835,0.0,1.00999999046326,0.330000013113022,5.94000005722046,0.0,13,8,359,552,2367,1.0,497.0,522.0,62.5,24.3899993896484,23.5,380,0.40728831725616294,0.03412073490813648,0.38333333333333336,0.7630522088353414,28.391076115485564,0.21880199667221298
7990,5.3600001335144,5.3600001335144,0.0,0.449999988079071,0.790000021457672,4.11999988555908,0.0,6,18,289,624,2175,1.0,523.0,546.0,62.5,24.3899993896484,23.5,313,0.3336886993603412,0.01910828025477707,0.43333333333333335,0.5973282442748091,25.445859872611464,0.27218120385433614
8221,5.51999998092651,5.51999998092651,0.0,0.400000005960464,1.61000001430511,3.50999999046326,0.0,6,38,196,695,2092,1.0,490.0,516.0,62.5,24.3899993896484,23.5,240,0.2564102564102564,0.024896265560165973,0.4826388888888889,0.48879837067209775,34.11203319502075,0.2544393091705181
1251,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,67,836,1593,1.0,484.0,500.0,62.5,24.3899993896484,23.5,67,0.07411504424778761,0.0,0.5805555555555556,0.13814432989690723,18.397058823529413,1.2723642172523961
9261,6.23999977111816,6.23999977111816,0.0,0.0,0.439999997615814,5.71000003814697,0.0,0,11,344,585,2270,1.0,478.0,506.0,62.5,24.3899993896484,23.5,355,0.37725823591923485,0.0,0.40625,0.7411273486430062,26.014044943820224,0.24508745411358238
9648,6.46999979019165,6.46999979019165,0.0,0.579999983310699,1.07000005245209,4.82999992370605,0.0,8,26,287,669,2235,1.0,474.0,512.0,62.5,24.3899993896484,23.5,321,0.3239152371342079,0.024844720496894408,0.46458333333333335,0.6757894736842105,29.96273291925466,0.23163022074826406
10429,7.01999998092651,7.01999998092651,0.0,0.589999973773956,0.579999983310699,5.84999990463257,0.0,8,13,313,1106,2282,1.0,433.0,463.0,72.3000030517578,27.3799991607666,23.5,334,0.23178348369188065,0.023880597014925373,0.7680555555555556,0.7695852534562212,31.13134328358209,0.21879194630872484
13658,9.48999977111816,9.48999977111816,0.0,2.63000011444092,1.4099999666214,5.44999980926514,0.0,27,34,328,957,2530,1.0,433.0,463.0,62.5,24.3899993896484,23.5,389,0.28878990348923533,0.06923076923076923,0.6645833333333333,0.8963133640552995,35.02051282051282,0.18522585840837544
9524,6.42000007629395,6.42000007629395,0.0,0.409999996423721,0.469999998807907,5.46000003814697,0.0,6,11,314,692,2266,1.0,450.0,491.0,62.5,24.3899993896484,23.5,331,0.3232421875,0.018072289156626505,0.48055555555555557,0.7339246119733924,28.686746987951807,0.2379002624671916
7937,5.32999992370605,5.32999992370605,0.0,0.189999997615814,1.04999995231628,4.07999992370605,0.0,3,28,279,586,2158,1.0,507.0,530.0,62.5,24.3899993896484,23.5,310,0.3455964325529543,0.00964630225080386,0.40694444444444444,0.610236220472441,25.520900321543408,0.27185689090450993
3672,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,153,603,1792,1.0,602.0,638.0,62.5,24.3899993896484,23.5,153,0.202113606340819,0.0,0.41875,0.2537313432835821,23.844155844155843,0.48788456302749794
10378,6.96000003814697,6.96000003814697,0.0,0.140000000596046,0.560000002384186,6.25,0.0,2,14,374,490,2345,1.0,535.0,565.0,62.5,24.3899993896484,23.5,390,0.4426787741203178,0.005115089514066497,0.3402777777777778,0.7276119402985075,26.542199488491047,0.2259369881491473
9487,6.36999988555908,6.36999988555908,0.0,0.209999993443489,0.46000000834465,5.69999980926514,0.0,3,12,329,555,2260,1.0,487.0,517.0,62.5,24.3899993896484,23.5,344,0.38222222222222224,0.008695652173913044,0.3854166666666667,0.7049180327868853,27.49855072463768,0.2381956155143339
9129,6.13000011444092,6.13000011444092,0.0,0.200000002980232,0.740000009536743,5.17999982833862,0.0,3,18,311,574,2232,1.0,529.0,558.0,62.5,24.3899993896484,23.5,332,0.36604189636163176,0.009009009009009009,0.39861111111111114,0.6264150943396226,27.414414414414413,0.24446878422782037
17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,0,257,1.0,302.0,321.0,62.5,24.3899993896484,23.5,2,0.6666666666666666,0.0,0.0,0.006600660066006601,5.666666666666667,14.277777777777779
10122,7.78000020980835,7.78000020980835,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,10122.0,0.2919095129902203
10993,8.44999980926514,8.44999980926514,0.0,0.0599999986588955,0.629999995231628,3.88000011444092,0.0,1,14,150,1275,3092,1.0,433.0,463.0,62.5,24.3899993896484,23.5,165,0.11450381679389313,0.006024096385542169,0.8854166666666666,0.38018433179723504,66.22289156626506,0.28124431508095327
8863,6.82000017166138,6.82000017166138,0.0,0.129999995231628,1.07000005245209,5.61999988555908,0.0,10,35,219,945,2998,1.0,433.0,463.0,62.5,24.3899993896484,23.5,264,0.21818181818181817,0.03773584905660377,0.65625,0.6082949308755761,33.445283018867926,0.3382220216606498
8758,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,299,837,3066,1.0,499.0,526.0,62.5,24.3899993896484,23.5,299,0.26297273526824977,0.0,0.58125,0.598,29.19333333333333,0.35003995889941775
6580,5.05999994277954,5.05999994277954,0.0,0.209999993443489,0.400000005960464,4.44999980926514,0.0,6,9,253,609,3073,2.0,426.0,448.0,62.5,24.3899993896484,23.5,268,0.3052391799544419,0.022304832713754646,0.42291666666666666,0.6276346604215457,24.460966542750928,0.46695031150281113
4660,3.57999992370605,3.57999992370605,0.0,0.0,0.0,3.57999992370605,0.0,0,0,201,721,2572,2.0,619.0,641.0,62.5,24.3899993896484,23.5,201,0.21776814734561215,0.0,0.5006944444444444,0.3241935483870968,23.06930693069307,0.5518129156833298
